Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Saudi Arabia;SAU;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.092791133;0.092054437;0.091590067;0.089149328;0.086887032;0.084748378;0.982654552;1.665.471.568;3.064.200.995;3.982.111.086;6.385.371.964;1.144.909.956;2.213.620.269;3.126.548.242;3.877.879.493;5.805.554.012;7.761.139.698;1.075.754.805;1.312.079.923;1.575.083.371;1.753.178.957;1.790.988.641;1.719.576.466;1.686.778.476;1.641.527.601;16.121.011;1.434.406.683;1.175.995.716;1.179.691.219;1.152.711.969;120.052.537;1263611144;1.323.800.002;;
Sudan;SDN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00921958;0.015539144;0.034359945;0.050713575;0.087456552;0.385367666;0.691968805;1.870.351.663;3.636.842.279;6.187.895.382;1.543.906.617;2.634.750.105;3.739.709.613;4.655.767.523;5.362.556.885;7.279.621.939;7.866.541.133;7.684.727.423;7.511.938.953;7.319.267.695;7.061.780.648;7.041.361.876;7.166.925.335;7.636.493.565;7.919.626.937;7555500225;7.396.660.858;;
Senegal;SEN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001164311;0.001413234;0.01596667;0.076694149;0.296786944;0.92713411;2.578.767.773;3.036.930.771;5.436.123.348;7.498.420.624;1.048.085.228;1.576.541.839;2.648.069.595;313.978.306;4.539.008.866;5.659.267.039;6.658.927.184;7.263.867.013;8.668.977.306;9.660.334.847;1.029.306.512;1.042.023.505;1.029.497.559;1.039.621.401;1.063.244.864;1.117.482.578;116.079.391;117676782;1.204.336.409;;
Singapore;SGP;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;;;;;0.375871722;0.892659215;1.711.595.724;2.624.670.739;3.717.206.111;5.368.715.266;685.247.021;8.634.616.063;1.180.233.977;2.256.524.803;2.831.395.042;4.111.452.948;6.777.675.756;7.258.809.459;793.192.099;8.463.439.691;934.502.185;1.009.198.005;1.067.315.594;1.270.378.465;1.325.809.637;1.374.018.501;1.430.129.038;1.475.817.519;1.499.274.113;1.540.346.262;1.454.770.145;1.457.181.198;148.123.236;1.454.058.271;1.473.617.155;1.540.006.188;1.428.931.601;147480416;1.564.790.531;;
Solomon Islands;SLB;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.039505739;0.061302437;0.087290096;0.165722201;0.171997697;0.260716697;0.267688114;0.219575608;0.221625699;0.229827239;0.63588287;1.243.559.399;1.418.640.942;21.600.455;5.813.942.221;9.472.675.121;213.732.943;4.964.088.413;5.321.709.939;5.548.152.791;6.305.844.225;6.932.262.593;6.632.234.892;7.229.745.476;7.311.789.627;7.083.273.456;6.857.738.104;6696324509;;;
Sierra Leone;SLE;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.260467397;0.55372593;1.303.473.543;2.115.790.837;;;;1.306.581.196;1.656.252.155;1.853.081.915;3.107.183.217;3.231.814.728;3.255.463.913;5.743.117.807;6.661.542.977;7.733.664.462;8.379.160.527;8.629.036.859;8.084.116.316;8.363.300.421;8.360.731.215;9770150515;;;
El Salvador;SLV;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028982486;0.085507948;0.234421373;0.401404831;0.68741209;232.985.669;8.632.305.466;1.248.015.854;1.432.478.944;1.478.584.826;1.907.779.987;3.036.254.883;3.994.412.219;6.382.719.114;101.542.819;1.145.449.835;1.242.162.448;1.259.452.597;1.355.007.081;1.403.764.699;1.453.672.715;1.480.522.346;1.497.999.219;1.541.835.626;1.512.456.887;1.503.024.373;1.655.481.968;1.581.030.557;1753370318;1.816.273.204;;
San Marino;SMR;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;3.780.241.935;5.375.899.429;7.744.039.128;940.287.712;9.031.107.589;918.112.205;1.915.605.647;3.628.238.146;5.406.926.891;579.967.808;5.991.991.133;5.908.884.305;5.872.546.661;5.811.983.191;5.804.599.619;5.761.885.948;7.948.534.202;9.642.305.216;9.676.980.511;1.091.365.091;108.656.284;1.105.002.253;1.126.119.381;1.090.974.084;1.080.865.402;1.115.809.255;1.127.181.169;1.133.770.262;1.146.822.713;1185325668;1.218.062.983;;
Somalia;SOM;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.917277086;0.93707828;1.062.574.706;2.049.541.518;4.942.003.611;4.776.784.674;5.099.688.242;5.396.609.418;5.478.437.064;5.464.603.394;5.389.697.048;1.473.376.335;1.848.826.148;4.032.683.174;4.132.468.921;4.240.075.455;4.654.803.903;4.789.352.903;496.592.909;5.147.891.598;5.348.002.324;5182360917;5.025.710.738;;
Serbia;SRB;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.117.181.283;7.372.001.754;8.937.585.492;1.142.961.107;1.306.946.168;1.353.233.088;1.360.150.378;1.410.434.365;1.271.991.843;128.668.141;1.313.531.175;1.293.835.881;1.291.774.948;1.231.427.546;1.210.748.239;1.220.477.413;1.202.168.595;1237205974;;;
Sub-Saharan Africa (excluding high income);SSA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00079957086548209;0.00153954096169824;0.00182574290368838;0.00347027650684399;0.0114888245733919;0.0706500614449473;0.103025318707562;0.18045572767945;0.340419157313688;0.612413375452957;0.995480350695364;171.707.091.930.944;249.152.805.011.609;357.418.673.957.924;495.157.000.317.799;738.214.746.159.849;119.840.725.477.325;176.710.664.603.926;23.048.731.490.492;316.887.777.349.967;374.023.670.808.913;440.852.495.533.227;521.548.276.219.036;585.738.313.056.111;647.032.947.876.451;693.699.946.933.716;745.414.315.139.413;726.041.910.215.201;719.143.725.084.297;811.598.032.629.882;786.090.423.405.444;821.242.258.875.148;842086506293896;88.555.248.725.729;;
South Sudan;SSD;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.544.096.302;1.757.289.089;214.921.053;2.569.079.809;2.564.901.594;2.589.711.066;2.439.882.868;2.616.695.311;1.843.380.633;2.126.759.221;126.718.012;3048067634;3.002.012.982;;
Sub-Saharan Africa;SSF;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000799457889997293;0.00153932726251514;0.00182549379155902;0.0034697755422743;0.0114871946982522;0.0706401704704249;0.103020696609934;0.18060689182626;0.340743407538495;0.613159873272705;0.997876917760792;172.076.740.866.635;249.660.398.851.137;358.014.716.477.979;49.578.340.282.572;738.870.510.824.264;119.905.095.836.555;176.782.496.829.208;230.558.320.274.898;316.966.758.556.946;374.114.164.834;440.939.840.180.983;521.634.151.225.671;585.825.096.571.309;647.110.646.670.392;693.784.866.915.021;73.3;71.5;70.8;74.4;77.4;81;82.9;87.6;89.2;
Small states;SST;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0.0292011836962416;0.0591411334372306;0.0827355968191375;0.117690776483134;0.190538176225088;0.30692899669095;0.438187485424229;0.632759198899933;0.956157521106821;168.810.885.535.383;259.791.986.144.046;3.872.500.233.543;574.107.669.459.841;902.462.999.336.559;142.798.076.168.429;202.392.854.235.018;259.103.864.188.081;309.744.016.092.641;395.696.746.262.134;465.733.758.085.214;550.857.191.455.198;665.656.625.666.859;769.035.454.399.225;824.715.996.949.295;868.401.357.337.238;923.152.995.526.394;974.350.187.782.237;100.503.608.519.213;107.332.880.489.191;109.5;115.4;113.3;111.8;111;110.5;113.7;117.8;120.2;
Sao Tome and Principe;STP;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.321.400.685;3.134.064.333;4.911.317.273;7.392.998.516;1.111.721.225;1.772.145.191;29.051.631;4.537.691.997;5.640.228.837;6.183.375.976;6.432.678.334;6.468.359.853;6.506.427.946;9.196.863.626;8.700.838.579;8.362.158.473;769.409.115;7.724.220.523;7.967.535.824;8481983981;8.677.896.033;;
Suriname;SUR;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.255223439;0.323996361;0.388271307;0.544347662;0.498580217;1.300.923.229;3.719.779.449;8.569.555.614;1.785.003.508;2.186.210.069;3.345.150.661;4.168.246.594;4.509.414.591;6.130.009.846;7.197.705.826;1.230.678.468;1.414.685.909;9.543.766.481;966.269.791;1.019.635.914;1.540.215.659;1.628.627.901;1.304.067.075;1.387.697.716;1.354.535.707;1.267.057.876;1.355.726.544;148.145.421;1478293071;1.502.880.072;;
Slovak Republic;SVK;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002253691;0.028989651;0.058720083;0.111373113;0.230187088;0.534834907;3.729.898.959;8.664.253.744;1.235.570.143;2.313.200.129;3.993.952.522;5.438.643.654;6.845.025.357;7.953.895.594;8.445.255.999;9.099.901.883;1.128.232.059;1.025.718.387;1.020.188.253;1.097.951.532;1.107.424.278;1.126.667.989;1.146.576.409;117.686.388;1.230.642.809;1.286.989.641;1.308.550.955;1.329.546.485;1.356.735.811;1.335.923.247;1351475011;1.319.254.542;;
Slovenia;SVN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026284088;0.175761045;0.326356829;0.820106365;1.371.147.493;2.069.909.231;470.447.697;8.127.933.756;3.178.892.401;6.125.974.443;7.415.357.579;8.404.384.184;8.742.014.596;9.258.359.451;8.775.196.057;9.036.547.028;9.531.358.042;1.010.258.437;1.026.817.359;1.031.430.699;104.991.399;1.083.023.978;1.101.911.624;1.121.194.727;1.131.226.386;1.141.499.603;1.164.306.764;1.170.914.525;1.188.876.247;1.204.592.752;1230185759;1.261.838.135;;
Sweden;SWE;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0.244539035;0.326542435;0.434393001;0.691816912;0.870092455;1.338.597.214;2.050.250.332;2.869.580.405;4.103.477.233;5.395.157.881;6.611.458.698;7.592.353.574;8.919.313.209;1.583.087.445;2.292.631.064;2.836.493.884;3.597.919.088;4.654.174.661;5.792.826.117;718.325.825;8.068.116.575;8.905.432.796;9.820.893.943;9.756.490.871;1.005.773.698;105.516.699;1.103.944.972;1.085.026.226;1.122.410.111;1.171.682.302;1.209.864.009;1.239.897.982;1.245.150.033;1.263.146.745;1.283.214.584;12.602.018;1.244.688.458;124.246.327;1.255.936.109;1.233.665.446;1243473047;1.250.711.442;;
Eswatini;SWZ;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.46758818;1.374.745.917;3.202.341.397;5.281.372.312;6.471.204.567;8.027.978.923;1.360.526.345;1.865.870.065;2.319.679.699;3.505.509.184;48.780.405;6.068.503.936;6.598.679.904;6.934.685.278;7.242.830.048;7.985.199.214;8.143.072.216;8.298.528.312;8.708.788.612;8.923.735.659;8.985.382.979;9.185.072.327;1.058.184.652;1200524881;1.221.702.298;;
Sint Maarten (Dutch part);SXM;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.959.076.809;;;;;;;;;;;;
Seychelles;SYC;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066903057;1.380.542.687;2.936.065.124;668.263.288;2.069.691.627;324.269.298;4.514.164.062;5.426.346.245;5.889.199.923;6.417.947.447;6.847.222.384;8.076.424.052;8.749.377.293;1.042.746.865;1.215.731.078;1.272.476.409;1.349.227.834;1.431.973.895;1.414.376.409;1.544.229.141;1.493.792.825;1.510.894.655;1.643.080.248;173.563.787;1.855.593.454;1.738.823.083;1726683573;19.150.843;;
Syrian Arab Republic;SYR;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025155331;0.183962696;1.195.603.908;2.330.456.249;6.728.613.061;1.297.278.861;158.742.484;2.405.824.328;3.011.486.497;3.285.898.581;459.145.095;5.236.023.519;5.682.614.811;5.741.945.892;5.717.925.359;6.994.612.757;7.452.298.021;7.039.486.714;8.104.987.454;8.860.117.817;8.823.642.913;8.020.304.156;7967746006;;;
Turks and Caicos Islands;TCA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;4.394.601.418;8.905.703.772;1.096.899.733;;;;;;;;;;;;;;;;;;;;
Chad;TCD;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066592914;0.257647324;0.386949265;0.706800925;1.279.450.373;2.098.948.007;4.496.482.312;8.564.571.843;1.441.614.955;1.984.424.669;2.417.292.974;2.975.922.512;3.451.442.135;3.451.103.697;3.834.059.787;3.865.410.953;3.827.772.119;4.221.562.356;4.475.798.518;4.752.838.524;5.219.169.152;6022303015;6.819.628.834;;
East Asia & Pacific (IDA & IBRD countries);TEA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0.000121823405632709;0.000140295990983021;0.00108694941045106;0.00200051563353079;0.00370061535377161;0.00650169619431804;0.0116487596387499;0.0221831860126453;0.0437933349075813;0.0934383826003796;0.18697920236832;0.391578578721572;0.686963183724535;114.257.418.983.634;176.992.058.808.844;304.946.249.664.452;583.717.736.234.857;995.567.168.404.756;143.618.897.757.779;188.626.449.730.796;24.026.659.013.196;286.845.714.190.938;344.267.316.663.862;433.479.184.862.917;533.166.122.088.424;61.697.463.326.788;710.725.019.935.395;811.327.438.033.427;899.824.899.417.363;969.950.982.616.019;102.093.043.213.241;102.2;108.6;115.1;119.9;127.8;125;126.2;126.7;127.2;
Europe & Central Asia (IDA & IBRD countries);TEC;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;9,00E+09;0.00124561484623931;0.00238177759773306;0.00374316355558741;0.00763146208077961;0.0118683990106256;0.0178927912007257;0.0291461500447447;0.0659219694584531;0.163677847677076;0.335901009112562;0.817310779347505;175.869.179.559.755;384.117.709.516.312;760.929.247.166.759;116.598.194.145.568;172.685.197.418.913;255.049.023.033.631;412.384.702.354.248;621.449.170.147.877;814.649.389.328.274;957.997.878.406.211;108.538.527.350.352;117.730.406.754.684;122.284.842.739.145;120.028.710.531.338;122.918.504.822.013;127.108.381.947.864;12.802.998.454.354;127.9;126.8;124.1;124.5;129;127.9;132;132.5;132.9;
Togo;TGO;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.065214314;0.158619478;0.349223553;0.998395379;1.846.299.995;3.126.702.866;4.493.875.669;597.577.669;7.592.183.484;1.205.262.298;1.968.271.045;249.023.139;3.418.444.341;3.959.738.917;3.993.874.647;4.781.888.288;5.998.952.468;6.196.318.168;6.496.798.974;7.185.967.389;7.729.610.922;7.636.078.188;7.568.981.987;7.718.623.928;7235295227;7.418.189.659;;
Thailand;THA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0.001592873;0.011208254;0.032882761;0.073514463;0.114475503;0.220234042;0.440091874;0.715792739;1.257.947.235;2.183.979.176;3.063.599.772;3.613.604.252;3.201.797.801;3.746.479.249;4.845.670.931;1.186.176.404;2.717.095.763;3.337.129.642;4.128.780.674;4.627.713.253;60.503.253;7.927.063.763;9.184.432.107;9.725.521.206;1.050.619.397;112.714.004;1.229.260.548;1.348.819.857;1.387.860.081;1.464.441.042;1.694.859.395;1.714.147.843;1.758.777.812;1.817.670.258;1.627.043.297;1687823161;1.763.169.269;;
Tajikistan;TJK;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001689973;0.005231264;0.006821721;0.01009764;0.018491956;0.025433739;0.201780746;0.713631429;1.984.942.666;3.824.426.221;3.046.440.362;2.966.964.374;5.015.299.755;6.560.804.735;7.794.560.824;8.123.502.936;8.204.734.262;9.263.194.377;9.606.972.949;9.958.867.028;1.077.324.632;1.109.626.605;1.095.514.394;1.177.572.718;1.213.847.714;1188094765;;;
Turkmenistan;TKM;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.057291199;0.067696893;0.088867561;0.164144962;0.176328679;0.173931808;0.193045244;1.039.463.944;21.490.961;4.377.608.609;7.595.583.111;2.225.748.091;411.678.769;6.069.935.858;9.886.561.961;1.080.846.988;1.101.654.037;1.272.453.927;1.359.939.734;1.461.175.668;157.111.231;9.631.801.204;9.745.608.452;9.862.952.004;9862541796;;;
Latin America & the Caribbean (IDA & IBRD countries);TLA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000816935516259305;0.0047054771491769;0.0241802772724568;0.0602162142240876;0.131845668652166;0.229938021881822;0.452628482911911;0.777590379467091;132.804.382.040.787;255.908.256.038.033;420.362.340.093.857;787.530.935.175.632;123.284.277.142.754;161.608.368.823.173;191.554.128.422.761;235.711.692.150.151;322.907.843.881.023;440.167.732.097.791;554.574.652.974.779;684.306.798.386.611;81.538.039.521.488;899.574.030.186.632;991.116.952.270.899;107.926.713.897.609;112.534.194.535.657;118.251.030.266.306;117.662.118.244.664;113.9;112.1;108.5;106.8;104.1;103.6;109.6;110.8;112.3;
Timor-Leste;TLS;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;2.164.403.133;2.719.061.975;3.411.897.486;4.936.836.644;7.672.936.602;1.198.397.816;3.293.081.442;4.345.669.122;5.518.097.425;5.458.496.092;5.595.946.813;1.161.136.197;1.141.693.613;1.218.496.083;1.252.075.432;1.163.766.548;1.113.100.361;1.059.938.692;1049381426;1.104.161.199;;
Middle East & North Africa (IDA & IBRD countries);TMN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0.001393790395604;0.00164217378753284;0.00224463339506351;0.00341956731178719;0.00577518181449238;0.00747953532916086;0.0111568281875528;0.0176531742461408;0.0787631533872729;0.138256232121304;0.318694154195762;0.472675847413921;0.825005702984421;217.052.949.504.321;424.608.019.871.189;5.818.413.666.187;814.040.642.404.474;125.871.415.152.739;216.460.302.476.208;331.103.866.091.259;469.567.718.993.274;575.618.085.377.433;697.757.784.126.744;787.211.620.411.818;853.937.365.970.812;910.179.340.883.458;963.030.911.371.994;96.666.101.641.677;94.9;94.8;96.3;95;101.8;102.9;105.9;110.3;112.7;
Tonga;TON;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.300072017;0.301412246;0.119215562;0.128277237;0.137279128;0.175433467;0.228660014;3.231.089.361;1.072.694.186;1.561.369.435;2.827.877.388;2.829.927.488;4.362.891.277;4.720.008.978;4.946.613.903;5.056.619.236;5.111.049.159;520.920.541;5.369.365.668;6.377.431.396;6.925.331.223;7.568.017.558;1.023.933.975;1.026.514.503;5.917.428.133;5.890.512.475;6067706123;;;
South Asia (IDA & IBRD);TSA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000263731408769899;0.000882997997327185;0.00137488522230143;0.0025580305889457;0.0044093944702563;0.0134702643590395;0.0362514508452175;0.0874085232305301;0.121395926439991;0.185814386759095;0.327706654002566;0.593067077477571;114.862.608.034.088;263.223.408.158.974;416.208.109.336.284;758.727.388.098.178;146.325.867.593.635;218.458.687.959.642;312.158.073.477.115;430.204.317.955.014;576.291.791.693.912;672.807.573.132.345;663.926.203.399.348;687.336.008.576.658;724.889.791.719.549;74.4;81.8;84.8;85.5;83.9;84.3;84.6;83.8;83.6;
Sub-Saharan Africa (IDA & IBRD countries);TSS;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000799457889997293;0.00153932726251514;0.00182549379155902;0.0034697755422743;0.0114871946982522;0.0706401704704249;0.103020696609934;0.18060689182626;0.340743407538495;0.613159873272705;0.997876917760792;172.076.740.866.635;249.660.398.851.137;358.014.716.477.979;49.578.340.282.572;738.870.510.824.265;119.905.095.836.555;176.782.496.829.208;230.558.320.274.898;316.966.758.556.946;374.114.164.834;440.939.840.180.983;521.634.151.225.671;585.825.096.571.309;647.110.646.670.392;693.784.866.915.021;73.3;71.5;70.8;74.4;77.4;81;82.9;87.6;89.2;
Trinidad and Tobago;TTO;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03337972;0.099338624;0.129755312;0.199709081;0.48576947;0.725883448;1.300.286.533;1.989.078.855;2.913.126.892;1.214.979.999;1.913.284.879;1.952.295.901;2.484.965.439;4.784.031.702;674.981.283;1.103.042.372;1.090.218.506;1.296.752.877;1.317.696.874;1.343.150.658;1.286.038.225;1.316.913.653;1.349.228.758;1.365.285.204;1.454.189.458;1.474.037.146;1.373.344.641;1.310.947.831;1.423.545.434;1.309.488.475;1308832291;1.305.663.978;;
Tunisia;TUN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;;;0.002844697;0.004969767;0.007703119;0.011291437;0.014368794;0.022425345;0.025275217;0.029628764;0.034269045;0.06892493;0.080100875;0.402990633;0.564544562;1.204.500.089;3.893.978.704;5.689.539.149;188.107.514;3.629.628.543;5.468.365.314;7.000.530.736;7.412.407.326;8.054.174.102;9.084.354.737;1.020.114.066;1.122.830.234;1.149.404.759;112.495.978;1.249.776.707;1.262.861.685;1.222.187.555;1.213.575.682;1.237.705.691;1.225.882.901;1.221.279.008;1275767095;1.292.577.838;;
Turkiye;TUR;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0.000726746;0.009953141;0.018834687;0.029276675;0.058554077;0.086455146;0.109045788;0.146933448;0.29973978;0.737081845;1.337.350.088;2.627.083.259;5.633.037.995;1.285.342.716;2.516.380.041;3.007.882.282;3.534.412.873;4.170.577.209;5.120.234.653;6.347.303.185;7.566.334.972;8.794.778.159;9.229.310.145;8.692.142.533;8.439.011.388;8.806.572.866;8.990.814.233;9.096.975.758;920.323.995;9.245.799.717;9.264.658.163;9.477.443.648;9.674.999.684;9.677.676.962;9.761.417.509;101785223;105.807.654;;
Tuvalu;TUV;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.106.730.671;1.311.541.566;1.595.214.357;1.773.573.751;;9.607.993.851;1.516.587.678;1.990.654.206;2.579.694.122;3.114.123.466;34.865.584;6.067.849.591;7.003.317.361;7.388.252.678;782.328.578;8.214.676.889;8.130.815.792;8032845412;;;
Tanzania;TZA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001253449;0.011452853;0.02902308;0.063550298;0.116285848;0.152090587;0.320679402;0.778100025;1.669.326.152;3.476.731.266;5.062.449.169;7.515.307.114;1.382.819.587;1.978.114.318;3.033.945.603;3.974.137.183;465.165.326;5.529.653.106;5.696.062.647;557.173.455;6.270.380.186;7.549.194.539;7.360.819.776;7.100.758.398;7.487.851.487;7.964.452.642;8.300.888.599;8499103625;9.189.984.822;;
Uganda;UGA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008447436;0.018823909;0.022855121;0.133110548;0.24209546;0.528348532;1.144.918.948;1.539.669.659;2.945.083.571;4.291.723.992;4.706.477.943;6.981.552.677;1.415.897.992;2.803.966.796;298.725.922;3.966.474.519;501.475.354;4.772.341.556;5.122.432.461;5.604.810.199;5.395.330.716;5.894.061.569;6.217.465.834;5.894.688.705;5.912.932.943;6.235.610.757;6570386414;69.986.293;;
